condition,training_seed,persona,eval_seed,turn,difficulty_before,perf,conf,hes,resp_time,raw_action,final_action,guardrail_id,activation,override,final_action_attempts_boundary,raw_proposal_attempts_boundary_on_visited_state
PPO+G,999,lucky_guesser,3003,2,3.0,0.9734,0.3521,0.8012,5.578,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,3003,3,3.0,0.9437,0.2414,0.8532,6.422,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,3003,4,3.0,0.9576,0.3571,0.7878,5.731,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,3003,5,3.0,0.9589,0.2254,0.763,5.575,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,3003,6,3.0,0.9663,0.2554,0.764,4.432,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,3003,7,3.0,0.9502,0.3121,0.7877,4.44,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,3003,8,3.0,0.9264,0.2749,0.8306,4.49,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,3003,9,3.0,0.9778,0.279,0.8804,4.662,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,3003,10,3.0,0.9587,0.2928,0.7814,5.265,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,4004,1,3.0,0.944,0.3053,0.8005,5.274,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,4004,2,3.0,0.9779,0.3062,0.8305,5.479,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,4004,3,3.0,0.9561,0.2939,0.8625,6.049,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,4004,4,3.0,0.9438,0.299,0.7674,5.97,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,4004,5,3.0,0.9826,0.2564,0.7951,5.16,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,4004,6,3.0,0.9979,0.3099,0.8356,5.117,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,4004,7,3.0,0.9498,0.3107,0.8086,5.409,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,4004,8,3.0,0.9646,0.3017,0.7592,5.515,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,4004,9,3.0,0.9337,0.3389,0.8362,5.135,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,4004,10,3.0,0.9259,0.2675,0.7559,3.996,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,5005,1,3.0,0.9481,0.3174,0.8282,5.607,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,5005,2,3.0,0.9519,0.2807,0.7924,5.417,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,5005,3,3.0,0.9279,0.3074,0.7665,5.977,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,5005,4,3.0,0.9575,0.308,0.8356,5.681,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,5005,5,3.0,0.9716,0.3314,0.7409,5.655,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,5005,6,3.0,0.9673,0.3167,0.8217,4.127,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,5005,7,3.0,0.9395,0.3149,0.7751,4.557,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,5005,8,3.0,0.9327,0.2835,0.7974,5.316,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,5005,9,3.0,0.972,0.2933,0.7849,7.035,Same,Same,none,False,False,False,False
PPO+G,999,lucky_guesser,5005,10,3.0,0.9499,0.3252,0.7963,5.004,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,1001,1,3.0,0.8471,0.4392,0.7892,5.352,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,1001,2,3.0,0.94,0.6349,0.7474,4.687,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,1001,3,3.0,0.94,0.463,0.7677,6.649,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,1001,4,3.0,0.8894,0.5165,0.7421,6.019,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,1001,5,3.0,0.8889,0.415,0.7593,5.611,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,1001,6,3.0,0.8222,0.5461,0.7023,5.119,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,1001,7,3.0,0.94,0.6829,0.7756,5.587,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,1001,8,3.0,0.8729,0.3806,0.7338,6.242,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,1001,9,3.0,0.9308,0.5759,0.7593,5.163,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,1001,10,3.0,0.9081,0.6567,0.785,5.628,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,2002,1,3.0,0.8509,0.5933,0.7144,6.812,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,2002,2,3.0,0.861,0.6129,0.7694,4.439,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,2002,3,3.0,0.8823,0.7316,0.7667,3.978,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,2002,4,3.0,0.94,0.5878,0.7619,6.018,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,2002,5,3.0,0.8728,0.5655,0.7137,5.506,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,2002,6,3.0,0.8835,0.5903,0.7807,5.357,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,2002,7,3.0,0.9011,0.5185,0.7505,4.906,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,2002,8,3.0,0.9029,0.5983,0.7728,5.35,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,2002,9,3.0,0.9334,0.4873,0.7502,5.031,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,2002,10,3.0,0.94,0.6252,0.7647,4.35,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,3003,1,3.0,0.9089,0.4856,0.7149,6.314,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,3003,2,3.0,0.926,0.549,0.7512,5.427,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,3003,3,3.0,0.9092,0.4128,0.8032,6.307,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,3003,4,3.0,0.9127,0.5827,0.7378,5.584,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,3003,5,3.0,0.9122,0.3961,0.713,5.456,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,3003,6,3.0,0.94,0.593,0.714,4.261,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,3003,7,3.0,0.9095,0.5548,0.7377,4.272,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,3003,8,3.0,0.82,0.5163,0.7806,4.323,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,3003,9,3.0,0.9169,0.6116,0.8304,4.487,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,3003,10,3.0,0.8888,0.5284,0.7314,5.135,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,4004,1,3.0,0.9321,0.5764,0.7505,5.115,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,4004,2,3.0,0.9252,0.6041,0.7805,5.338,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,4004,3,3.0,0.9191,0.4919,0.8125,5.913,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,4004,4,3.0,0.8677,0.5856,0.7174,5.817,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,4004,5,3.0,0.94,0.6499,0.7451,4.993,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,4004,6,3.0,0.94,0.5808,0.7856,4.932,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,4004,7,3.0,0.9353,0.5954,0.7586,5.225,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,4004,8,3.0,0.9069,0.5304,0.7092,5.397,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,4004,9,3.0,0.8816,0.6821,0.7862,4.995,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,4004,10,3.0,0.914,0.6754,0.7059,3.891,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,5005,1,3.0,0.8338,0.6088,0.7782,5.457,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,5005,2,3.0,0.8383,0.5764,0.7424,5.256,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,5005,3,3.0,0.89,0.4859,0.7165,5.831,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,5005,4,3.0,0.94,0.6376,0.7856,5.545,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,5005,5,3.0,0.9251,0.6352,0.6909,5.483,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,5005,6,3.0,0.9095,0.6946,0.7717,3.959,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,5005,7,3.0,0.934,0.6224,0.7251,4.366,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,5005,8,3.0,0.8651,0.5905,0.7474,5.166,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,5005,9,3.0,0.884,0.3543,0.7349,6.943,Same,Same,none,False,False,False,False
PPO+G,999,nervous_expert,5005,10,3.0,0.8983,0.6126,0.7463,4.854,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,1001,1,3.0,0.0,0.0,1.0,9.015,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,1001,2,3.0,0.0,0.0,0.9621,9.145,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,1001,3,3.0,0.0937,0.0,0.9801,9.61,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,1001,4,3.0,0.0,0.0558,0.9465,9.106,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,1001,5,3.0,0.0461,0.0,0.954,9.021,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,1001,6,3.0,0.0514,0.0486,0.8916,9.405,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,1001,7,3.0,0.0512,0.0,0.8305,8.823,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,1001,8,3.0,0.0849,0.0301,1.0,10.265,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,1001,9,3.0,0.0695,0.0,0.9785,10.372,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,1001,10,3.0,0.0353,0.0481,1.0,10.104,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,2002,1,3.0,0.0,0.009,0.9933,11.225,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,2002,2,3.0,0.05,0.032,0.8323,8.765,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,2002,3,3.0,0.0062,0.0669,0.8693,8.746,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,2002,4,3.0,0.0665,0.0601,1.0,9.823,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,2002,5,3.0,0.0,0.0,0.9886,10.163,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,2002,6,3.0,0.0043,0.0414,1.0,9.775,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,2002,7,3.0,0.0428,0.0,0.9392,9.218,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,2002,8,3.0,0.033,0.0,1.0,8.961,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,2002,9,3.0,0.0698,0.0,1.0,10.302,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,2002,10,3.0,0.0,0.0,1.0,9.632,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,3003,1,3.0,0.0278,0.0,0.9865,9.928,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,3003,2,3.0,0.1074,0.0,0.9548,9.528,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,3003,3,3.0,0.1178,0.0,0.9615,8.673,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,3003,4,3.0,0.0737,0.0,0.9996,9.071,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,3003,5,3.0,0.0,0.0325,0.9647,9.369,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,3003,6,3.0,0.0174,0.0,1.0,9.93,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,3003,7,3.0,0.0367,0.0306,0.9183,8.517,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,3003,8,3.0,0.032,0.0,0.9794,9.253,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,3003,9,3.0,0.0356,0.0,0.8792,9.448,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,3003,10,3.0,0.0236,0.0,0.9747,9.721,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,4004,1,3.0,0.0634,0.0053,1.0,9.681,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,4004,2,3.0,0.0422,0.0,0.9976,9.935,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,4004,3,3.0,0.0491,0.0214,0.9933,9.359,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,4004,4,3.0,0.081,0.0,0.9551,10.007,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,4004,5,3.0,0.0607,0.008,1.0,10.688,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,4004,6,3.0,0.051,0.0,0.9607,11.211,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,4004,7,3.0,0.0227,0.0516,0.9722,9.794,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,4004,8,3.0,0.0067,0.0,0.9827,10.756,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,4004,9,3.0,0.0061,0.0389,0.9619,9.237,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,4004,10,3.0,0.0606,0.0324,0.9875,8.966,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,5005,1,3.0,0.0,0.0174,0.9971,10.015,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,5005,2,3.0,0.0939,0.0,1.0,10.053,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,5005,3,3.0,0.0107,0.0074,1.0,10.063,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,5005,4,3.0,0.0114,0.0271,1.0,10.366,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,5005,5,3.0,0.0,0.0,1.0,10.313,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,5005,6,3.0,0.1468,0.0316,0.9828,9.539,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,5005,7,3.0,0.0476,0.0114,0.8819,9.184,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,5005,8,3.0,0.0,0.0,0.9963,10.355,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,5005,9,3.0,0.0,0.0,1.0,9.708,Same,Same,none,False,False,False,False
Constant-Same raw,-,struggling_junior,5005,10,3.0,0.0673,0.0541,0.936,9.031,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,1001,1,3.0,0.0264,0.8372,0.2892,6.491,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,1001,2,3.0,0.1202,0.8285,0.2474,6.789,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,1001,3,3.0,0.1263,0.8422,0.2677,7.436,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,1001,4,3.0,0.0687,0.8689,0.2421,6.798,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,1001,5,3.0,0.0683,0.8058,0.2593,6.962,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,1001,6,3.0,0.0016,0.8426,0.2023,6.793,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,1001,7,3.0,0.1293,0.8843,0.2756,7.395,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,1001,8,3.0,0.0523,0.8564,0.2338,6.897,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,1001,9,3.0,0.1102,0.8387,0.2593,7.035,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,1001,10,3.0,0.0875,0.88,0.285,7.24,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,2002,1,3.0,0.0303,0.856,0.2144,8.082,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,2002,2,3.0,0.0404,0.8127,0.2694,6.465,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,2002,3,3.0,0.0617,0.8644,0.2667,6.122,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,2002,4,3.0,0.163,0.8338,0.2619,7.223,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,2002,5,3.0,0.0522,0.8388,0.2137,7.318,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,2002,6,3.0,0.0629,0.8695,0.2807,7.428,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,2002,7,3.0,0.0805,0.841,0.2505,6.637,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,2002,8,3.0,0.0822,0.8478,0.2728,6.749,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,2002,9,3.0,0.1128,0.8522,0.2502,6.427,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,2002,10,3.0,0.1271,0.838,0.2647,6.238,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,3003,1,3.0,0.0883,0.8256,0.2149,7.149,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,3003,2,3.0,0.1054,0.8847,0.2512,6.941,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,3003,3,3.0,0.0886,0.8109,0.3032,7.221,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,3003,4,3.0,0.0921,0.8881,0.2378,7.197,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,3003,5,3.0,0.0916,0.8003,0.213,6.593,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,3003,6,3.0,0.1217,0.8202,0.214,6.311,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,3003,7,3.0,0.0888,0.8581,0.2377,6.005,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,3003,8,3.0,0.0,0.8333,0.2806,6.046,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,3003,9,3.0,0.0963,0.836,0.3304,6.607,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,3003,10,3.0,0.0682,0.8452,0.2314,6.569,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,4004,1,3.0,0.1115,0.8535,0.2505,6.97,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,4004,2,3.0,0.1046,0.8541,0.2805,6.948,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,4004,3,3.0,0.0985,0.8459,0.3125,7.307,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,4004,4,3.0,0.0471,0.8493,0.2174,7.545,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,4004,5,3.0,0.1395,0.8209,0.2451,7.098,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,4004,6,3.0,0.1635,0.8566,0.2856,6.983,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,4004,7,3.0,0.1147,0.8571,0.2586,7.355,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,4004,8,3.0,0.0863,0.8511,0.2092,6.544,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,4004,9,3.0,0.0609,0.8759,0.2862,6.651,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,4004,10,3.0,0.0934,0.8284,0.2059,6.041,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,5005,1,3.0,0.0132,0.8616,0.2782,7.211,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,5005,2,3.0,0.0177,0.8372,0.2424,7.24,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,5005,3,3.0,0.0694,0.8549,0.2165,7.245,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,5005,4,3.0,0.1381,0.8553,0.2856,7.02,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,5005,5,3.0,0.1045,0.8709,0.1909,7.625,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,5005,6,3.0,0.0889,0.8611,0.2717,5.946,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,5005,7,3.0,0.1134,0.8599,0.2251,6.554,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,5005,8,3.0,0.0445,0.839,0.2474,6.966,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,5005,9,3.0,0.0634,0.8455,0.2349,7.267,Same,Same,none,False,False,False,False
Constant-Same raw,-,overconfident_fail,5005,10,3.0,0.0777,0.8668,0.2463,6.666,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,1001,1,3.0,0.4674,0.2547,0.7208,6.148,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,1001,2,3.0,0.4638,0.2689,0.8358,7.76,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,1001,3,3.0,0.5249,0.3732,0.6101,5.814,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,1001,4,3.0,0.4678,0.3117,0.7823,6.304,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,1001,5,3.0,0.5368,0.4622,0.5694,5.796,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,1001,6,3.0,0.5177,0.2673,0.7068,6.935,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,1001,7,3.0,0.4781,0.4281,0.6475,6.178,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,1001,8,3.0,0.4951,0.2776,0.695,6.489,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,1001,9,3.0,0.485,0.1802,0.8446,6.576,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,1001,10,3.0,0.5219,0.3643,0.5837,5.469,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,2002,1,3.0,0.4608,0.3805,0.7601,7.749,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,2002,2,3.0,0.4794,0.3504,0.5545,5.728,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,2002,3,3.0,0.5544,0.3957,0.5207,5.255,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,2002,4,3.0,0.4441,0.3394,0.6642,7.036,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,2002,5,3.0,0.4543,0.2857,0.6229,6.372,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,2002,6,3.0,0.5167,0.4381,0.5934,6.604,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,2002,7,3.0,0.5142,0.5363,0.3991,5.25,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,2002,8,3.0,0.5065,0.3785,0.6413,6.464,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,2002,9,3.0,0.4437,0.2544,0.6489,6.145,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,2002,10,3.0,0.5081,0.2775,0.9003,7.235,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,3003,1,3.0,0.5381,0.3184,0.8131,7.094,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,3003,2,3.0,0.4505,0.215,0.6914,6.361,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,3003,3,3.0,0.4795,0.2727,0.7618,7.301,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,3003,4,3.0,0.5521,0.4049,0.632,5.766,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,3003,5,3.0,0.5254,0.4082,0.5582,5.288,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,3003,6,3.0,0.5532,0.4005,0.5686,5.853,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,3003,7,3.0,0.5171,0.4024,0.7499,6.583,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,3003,8,3.0,0.4966,0.2669,0.74,6.237,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,3003,9,3.0,0.5178,0.1937,0.7076,6.714,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,3003,10,3.0,0.5287,0.3171,0.5891,6.324,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,4004,1,3.0,0.5363,0.3673,0.5976,6.086,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,4004,2,3.0,0.488,0.3503,0.6511,6.111,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,4004,3,3.0,0.5257,0.4248,0.5508,6.37,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,4004,4,3.0,0.5062,0.4274,0.5919,5.741,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,4004,5,3.0,0.5038,0.4036,0.6287,6.113,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,4004,6,3.0,0.5625,0.3478,0.7214,6.791,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,4004,7,3.0,0.5416,0.3626,0.6347,5.866,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,4004,8,3.0,0.5128,0.4897,0.5703,5.994,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,4004,9,3.0,0.5653,0.3134,0.6734,6.552,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,4004,10,3.0,0.5003,0.2535,0.8367,8.243,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,5005,1,3.0,0.4326,0.3876,0.647,6.396,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,5005,2,3.0,0.4962,0.3868,0.6883,5.714,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,5005,3,3.0,0.5471,0.3942,0.6505,6.313,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,5005,4,3.0,0.4807,0.3129,0.729,6.195,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,5005,5,3.0,0.4856,0.4054,0.4767,5.564,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,5005,6,3.0,0.4665,0.4213,0.614,6.554,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,5005,7,3.0,0.497,0.382,0.6394,6.594,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,5005,8,3.0,0.4925,0.4,0.5948,6.53,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,5005,9,3.0,0.5432,0.4665,0.3759,4.899,Same,Same,none,False,False,False,False
Constant-Same raw,-,normal,5005,10,3.0,0.5606,0.3637,0.4759,5.808,Same,Same,none,False,False,False,False
Constant-Same raw,-,lucky_guesser,1001,1,3.0,0.9319,0.2807,0.8392,5.474,Same,Same,none,False,False,False,False
Constant-Same raw,-,lucky_guesser,1001,2,3.0,0.9363,0.2678,0.7974,4.857,Same,Same,none,False,False,False,False
